Building ID,Region,State,Month,Year,Category,Designation,GSF,Elec Amt,Elec Cost,Dmd Amt,Dmd Cost,Steam Amt,Steam Cost,Gas Amt,Gas Cost,Oil Amt,Oil Cost,CWater Amt,CWater Cost,Ren Elec Amt,Ren Elec Cost,Ren Gas Amt,Ren Gas Cost,Water Amt,Water Cost,Weather Station,HDD,CDD,Use Type,Year Built,Portfolio Manager ID,Portfolio Manager Meter ID,Postal Code
IL2125ZZ,5,Illinois            ,5,2015,B,"X, H",120593,64202,5692,0,0,0,0,228947,1795,0,0,0,0,9630,12,0,0,29000,176,KCGX      ,1300,0,,,,,
IL2125ZZ,5,Illinois            ,6,2015,B,"X, H",120593,49541,4961,0,0,0,0,521024,3732,0,0,0,0,7431,9,0,0,17000,130,KCGX      ,896,0,,,,,
IL2125ZZ,5,Illinois            ,7,2015,B,"X, H",120593,50284,5011,0,0,0,0,51054,707,0,0,0,0,7543,9,0,0,25000,123,KCGX      ,482,0,,,,,
IL2125ZZ,5,Illinois            ,8,2015,B,"X, H",120593,54261,5463,0,0,0,0,134940,1206,0,0,0,0,8139,10,0,0,33000,252,KCGX      ,217,30,,,,,
IL2125ZZ,5,Illinois            ,9,2015,B,"X, H",120593,60834,5938,0,0,0,0,62665,772,0,0,0,0,9125,11,0,0,36000,275,KCGX      ,79,94,,,,,
IL2125ZZ,5,Illinois            ,10,2015,B,"X, H",120593,64117,6000,0,0,0,0,41984,654,0,0,0,0,9618,12,0,0,94300,562,KCGX      ,20,223,,,,,
IL2125ZZ,5,Illinois            ,11,2015,B,"X, H",120593,0,0,0,0,0,0,9719,453,0,0,0,0,0,0,0,0,0,0,KCGX      ,7,223,,,,,
IL2166ZZ,5,Illinois            ,1,2015,D,NULL,8274,5881,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,330,2,,,,,
IL2166ZZ,5,Illinois            ,2,2015,D,NULL,8274,6585,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,870,0,,,,,
IL2166ZZ,5,Illinois            ,3,2015,D,NULL,8274,6794,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,973,0,,,,,
IL2166ZZ,5,Illinois            ,4,2015,D,NULL,8274,6591,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,1247,0,,,,,
IL2166ZZ,5,Illinois            ,5,2015,D,NULL,8274,5832,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,1300,0,,,,,
IL2166ZZ,5,Illinois            ,6,2015,D,NULL,8274,6150,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,896,0,,,,,
IL2166ZZ,5,Illinois            ,7,2015,D,NULL,8274,5919,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,482,0,,,,,
IL2166ZZ,5,Illinois            ,8,2015,D,NULL,8274,5971,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,217,30,,,,,
IL2166ZZ,5,Illinois            ,9,2015,D,NULL,8274,7164,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,79,94,,,,,
IL2166ZZ,5,Illinois            ,10,2015,D,NULL,8274,6966,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,20,223,,,,,
IL2166ZZ,5,Illinois            ,11,2015,D,NULL,8274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,7,223,,,,,
IL2175ZZ,5,Illinois            ,1,2015,D,NULL,8170,7660,784,0,0,0,0,14103,329,0,0,0,0,0,0,0,0,0,0,KIGQ      ,425,3,,,,,
IL2175ZZ,5,Illinois            ,2,2015,D,NULL,8170,9709,980,0,0,0,0,72280,690,0,0,0,0,0,0,0,0,0,0,KIGQ      ,923,0,,,,,
IL2175ZZ,5,Illinois            ,3,2015,D,NULL,8170,9429,972,0,0,0,0,31756,456,0,0,0,0,0,0,0,0,0,0,KIGQ      ,1002,0,,,,,
IL2175ZZ,5,Illinois            ,4,2015,D,NULL,8170,10787,1083,0,0,0,0,61763,622,0,0,0,0,0,0,0,0,0,0,KIGQ      ,1322,0,,,,,
IL2175ZZ,5,Illinois            ,5,2015,D,NULL,8170,9558,982,0,0,0,0,52006,505,0,0,0,0,0,0,0,0,0,0,KIGQ      ,1387,0,,,,,
IL2175ZZ,5,Illinois            ,6,2015,D,NULL,8170,8041,955,0,0,0,0,53847,531,0,0,0,0,0,0,0,0,0,0,KIGQ      ,940,0,,,,,
IL2175ZZ,5,Illinois            ,7,2015,D,NULL,8170,8254,1012,0,0,0,0,8982,288,0,0,0,0,0,0,0,0,0,0,KIGQ      ,470,0,,,,,
IL2175ZZ,5,Illinois            ,8,2015,D,NULL,8170,11245,1180,0,0,0,0,11690,307,0,0,0,0,0,0,0,0,0,0,KIGQ      ,201,56,,,,,
IL2175ZZ,5,Illinois            ,9,2015,D,NULL,8170,9930,1045,0,0,0,0,1300,267,0,0,0,0,0,0,0,0,0,0,KIGQ      ,49,108,,,,,
IL2175ZZ,5,Illinois            ,10,2015,D,NULL,8170,13163,1373,0,0,0,0,1000,264,0,0,0,0,0,0,0,0,0,0,KIGQ      ,11,208,,,,,
IL2175ZZ,5,Illinois            ,11,2015,D,NULL,8170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIGQ      ,10,173,,,,,
IL2177ZZ,5,Illinois            ,1,2015,D,NULL,279437,138913,13214,0,0,0,0,0,0,0,0,0,0,1929,2,0,0,0,0,KCGX      ,330,2,,,,,
IL2177ZZ,5,Illinois            ,2,2015,D,NULL,279437,150301,14933,0,0,0,0,0,0,0,0,0,0,2070,3,0,0,0,0,KCGX      ,870,0,,,,,
IL2177ZZ,5,Illinois            ,3,2015,D,NULL,279437,148330,14861,0,0,0,0,0,0,0,0,0,0,2015,3,0,0,0,0,KCGX      ,973,0,,,,,
IL2177ZZ,5,Illinois            ,4,2015,D,NULL,279437,148216,14781,0,0,0,0,0,0,0,0,0,0,2012,3,0,0,0,0,KCGX      ,1247,0,,,,,
IL2177ZZ,5,Illinois            ,5,2015,D,NULL,279437,147954,14835,0,0,0,0,0,0,0,0,0,0,2065,3,0,0,0,0,KCGX      ,1300,0,,,,,
IL2177ZZ,5,Illinois            ,6,2015,D,NULL,279437,131546,14616,0,0,0,0,0,0,0,0,0,0,1953,2,0,0,0,0,KCGX      ,896,0,,,,,
IL2177ZZ,5,Illinois            ,7,2015,D,NULL,279437,144108,15756,0,0,0,0,0,0,0,0,0,0,2041,3,0,0,0,0,KCGX      ,482,0,,,,,
IL2177ZZ,5,Illinois            ,8,2015,D,NULL,279437,134118,13606,0,0,0,0,0,0,0,0,0,0,1890,2,0,0,0,0,KCGX      ,217,30,,,,,
IL2177ZZ,5,Illinois            ,9,2015,D,NULL,279437,151756,14440,0,0,0,0,0,0,0,0,0,0,2168,3,0,0,0,0,KCGX      ,79,94,,,,,
IL2177ZZ,5,Illinois            ,10,2015,D,NULL,279437,152125,14787,0,0,0,0,0,0,0,0,0,0,2168,3,0,0,0,0,KCGX      ,20,223,,,,,
IL2177ZZ,5,Illinois            ,11,2015,D,NULL,279437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,7,223,,,,,
IL2217ZZ,5,Illinois            ,1,2015,D,NULL,225018,3350,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,330,2,,,,,
IL2217ZZ,5,Illinois            ,2,2015,D,NULL,225018,2601,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,870,0,,,,,
IL2217ZZ,5,Illinois            ,3,2015,D,NULL,225018,423,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,973,0,,,,,
IL2217ZZ,5,Illinois            ,4,2015,D,NULL,225018,463,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,1247,0,,,,,
IL2217ZZ,5,Illinois            ,5,2015,D,NULL,225018,378,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,1300,0,,,,,
IL2217ZZ,5,Illinois            ,6,2015,D,NULL,225018,102,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,896,0,,,,,
IL2217ZZ,5,Illinois            ,7,2015,D,NULL,225018,85,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,482,0,,,,,
IL2217ZZ,5,Illinois            ,8,2015,D,NULL,225018,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,217,30,,,,,
IL2217ZZ,5,Illinois            ,9,2015,D,NULL,225018,46,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,79,94,,,,,
IL2217ZZ,5,Illinois            ,10,2015,D,NULL,225018,318,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,20,223,,,,,
IL2217ZZ,5,Illinois            ,11,2015,D,NULL,225018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,7,223,,,,,
IL2223ZZ,5,Illinois            ,1,2015,D,NULL,10872,6493,658,0,0,0,0,27982,227,0,0,0,0,0,0,0,0,0,0,KMDW      ,324,7,,,,,
IL2223ZZ,5,Illinois            ,2,2015,D,NULL,10872,7485,779,0,0,0,0,88500,570,0,0,0,0,0,0,0,0,0,0,KMDW      ,858,0,,,,,
IL2223ZZ,5,Illinois            ,3,2015,D,NULL,10872,7814,825,0,0,0,0,135813,876,0,0,0,0,0,0,0,0,0,0,KMDW      ,943,0,,,,,
IL2223ZZ,5,Illinois            ,4,2015,D,NULL,10872,7782,821,0,0,0,0,156447,948,0,0,0,0,0,0,0,0,0,0,KMDW      ,1233,0,,,,,
IL2223ZZ,5,Illinois            ,5,2015,D,NULL,10872,7232,768,0,0,0,0,196050,998,0,0,0,0,0,0,0,0,0,0,KMDW      ,1315,0,,,,,
IL2223ZZ,5,Illinois            ,6,2015,D,NULL,10872,6232,767,0,0,0,0,64515,362,0,0,0,0,0,0,0,0,0,0,KMDW      ,830,0,,,,,
IL2223ZZ,5,Illinois            ,7,2015,D,NULL,10872,7897,942,0,0,0,0,58290,335,0,0,0,0,0,0,0,0,0,0,KMDW      ,381,0,,,,,
IL2223ZZ,5,Illinois            ,8,2015,D,NULL,10872,7483,816,0,0,0,0,6288,81,0,0,0,0,0,0,0,0,0,0,KMDW      ,148,100,,,,,
IL2223ZZ,5,Illinois            ,9,2015,D,NULL,10872,8605,895,0,0,0,0,3198,68,0,0,0,0,0,0,0,0,0,0,KMDW      ,21,175,,,,,
IL2223ZZ,5,Illinois            ,10,2015,D,NULL,10872,8787,933,0,0,0,0,4699,77,0,0,0,0,0,0,0,0,0,0,KMDW      ,4,323,,,,,
IL2223ZZ,5,Illinois            ,11,2015,D,NULL,10872,0,0,0,0,0,0,1401,60,0,0,0,0,0,0,0,0,0,0,KMDW      ,2,289,,,,,
IL2225ZZ,5,Illinois            ,1,2015,C,NULL,3960,1299,161,0,0,0,0,9215,137,0,0,0,0,0,0,0,0,748,41,KSPI      ,307,12,,,,,
IL2225ZZ,5,Illinois            ,2,2015,C,NULL,3960,1497,181,0,0,0,0,34435,299,0,0,0,0,0,0,0,0,748,41,KSPI      ,860,0,,,,,
IL2225ZZ,5,Illinois            ,3,2015,C,NULL,3960,1701,215,0,0,0,0,23086,228,0,0,0,0,0,0,0,0,748,41,KSPI      ,947,0,,,,,
IL2225ZZ,5,Illinois            ,4,2015,C,NULL,3960,1521,159,0,0,0,0,50052,354,0,0,0,0,0,0,0,0,748,41,KSPI      ,1165,0,,,,,
IL2225ZZ,5,Illinois            ,5,2015,C,NULL,3960,1471,172,0,0,0,0,41613,344,0,0,0,0,0,0,0,0,0,38,KSPI      ,1246,0,,,,,
IL2225ZZ,5,Illinois            ,6,2015,C,NULL,3960,1405,166,0,0,0,0,20467,196,0,0,0,0,0,0,0,0,748,41,KSPI      ,758,0,,,,,
IL2225ZZ,5,Illinois            ,7,2015,C,NULL,3960,1382,171,0,0,0,0,19012,255,0,0,0,0,0,0,0,0,748,42,KSPI      ,267,8,,,,,
IL2225ZZ,5,Illinois            ,8,2015,C,NULL,3960,1816,241,0,0,0,0,2619,88,0,0,0,0,0,0,0,0,748,42,KSPI      ,84,150,,,,,
IL2225ZZ,5,Illinois            ,9,2015,C,NULL,3960,1770,247,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,38,KSPI      ,3,294,,,,,
IL2225ZZ,5,Illinois            ,10,2015,C,NULL,3960,2166,273,0,0,0,0,0,74,0,0,0,0,0,0,0,0,748,42,KSPI      ,4,355,,,,,
IL2225ZZ,5,Illinois            ,11,2015,C,NULL,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KSPI      ,2,261,,,,,
IL2233ZZ,5,Illinois            ,1,2015,D,NULL,135750,42419,4514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,330,2,,,,,
IL2233ZZ,5,Illinois            ,2,2015,D,NULL,135750,45387,4974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,870,0,,,,,
IL2233ZZ,5,Illinois            ,3,2015,D,NULL,135750,44354,4929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,973,0,,,,,
IL2233ZZ,5,Illinois            ,4,2015,D,NULL,135750,43673,4929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,1247,0,,,,,
IL2233ZZ,5,Illinois            ,5,2015,D,NULL,135750,44825,5020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,1300,0,,,,,
IL2233ZZ,5,Illinois            ,6,2015,D,NULL,135750,43832,5334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,896,0,,,,,
IL2233ZZ,5,Illinois            ,7,2015,D,NULL,135750,44801,5404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,482,0,,,,,
IL2233ZZ,5,Illinois            ,8,2015,D,NULL,135750,44994,4978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,217,30,,,,,
IL2233ZZ,5,Illinois            ,9,2015,D,NULL,135750,51095,5283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,79,94,,,,,
IL2233ZZ,5,Illinois            ,10,2015,D,NULL,135750,46221,5132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,20,223,,,,,
IL2233ZZ,5,Illinois            ,11,2015,D,NULL,135750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,7,223,,,,,
IL2245ZZ,5,Illinois            ,1,2015,D,NULL,85874,8100,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,330,2,,,,,
IL2245ZZ,5,Illinois            ,2,2015,D,NULL,85874,8122,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,870,0,,,,,
IL2245ZZ,5,Illinois            ,3,2015,D,NULL,85874,8864,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,973,0,,,,,
IL2245ZZ,5,Illinois            ,4,2015,D,NULL,85874,8560,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,1247,0,,,,,
IL2245ZZ,5,Illinois            ,5,2015,D,NULL,85874,8832,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,1300,0,,,,,
IL2245ZZ,5,Illinois            ,6,2015,D,NULL,85874,7918,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,896,0,,,,,
IL2245ZZ,5,Illinois            ,7,2015,D,NULL,85874,8090,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,482,0,,,,,
IL2245ZZ,5,Illinois            ,8,2015,D,NULL,85874,8981,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,217,30,,,,,
IL2245ZZ,5,Illinois            ,9,2015,D,NULL,85874,7870,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,79,94,,,,,
IL2245ZZ,5,Illinois            ,10,2015,D,NULL,85874,8193,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,20,223,,,,,
IL2245ZZ,5,Illinois            ,11,2015,D,NULL,85874,7616,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,7,223,,,,,
IL2263ZZ,5,Illinois            ,1,2015,D,NULL,6179,7020,761,0,0,0,0,11025,217,0,0,0,0,0,0,0,0,0,0,KMDW      ,324,7,,,,,
IL2263ZZ,5,Illinois            ,2,2015,D,NULL,6179,6960,791,0,0,0,0,65223,636,0,0,0,0,0,0,0,0,0,0,KMDW      ,858,0,,,,,
IL2263ZZ,5,Illinois            ,3,2015,D,NULL,6179,8820,860,0,0,0,0,57523,607,0,0,0,0,0,0,0,0,0,0,KMDW      ,943,0,,,,,
IL2263ZZ,5,Illinois            ,4,2015,D,NULL,6179,8400,830,0,0,0,0,83462,680,0,0,0,0,0,0,0,0,0,0,KMDW      ,1233,0,,,,,
IL2263ZZ,5,Illinois            ,5,2015,D,NULL,6179,7740,774,0,0,0,0,83144,643,0,0,0,0,0,0,0,0,0,0,KMDW      ,1315,0,,,,,
IL2263ZZ,5,Illinois            ,6,2015,D,NULL,6179,7260,868,0,0,0,0,39564,405,0,0,0,0,0,0,0,0,0,0,KMDW      ,830,0,,,,,
IL2263ZZ,5,Illinois            ,7,2015,D,NULL,6179,7440,878,0,0,0,0,11311,210,0,0,0,0,0,0,0,0,0,0,KMDW      ,381,0,,,,,
IL2263ZZ,5,Illinois            ,8,2015,D,NULL,6179,7500,840,0,0,0,0,3303,161,0,0,0,0,0,0,0,0,0,0,KMDW      ,148,100,,,,,
IL2263ZZ,5,Illinois            ,9,2015,D,NULL,6179,9780,1016,0,0,0,0,1002,147,0,0,0,0,0,0,0,0,0,0,KMDW      ,21,175,,,,,
IL2263ZZ,5,Illinois            ,10,2015,D,NULL,6179,10740,1149,0,0,0,0,1002,148,0,0,0,0,0,0,0,0,0,0,KMDW      ,4,323,,,,,
IL2263ZZ,5,Illinois            ,11,2015,D,NULL,6179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KMDW      ,2,289,,,,,
IL2274ZZ,5,Illinois            ,1,2015,D,NULL,15216,8711,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KNBU      ,384,4,,,,,
IL2274ZZ,5,Illinois            ,2,2015,D,NULL,15216,9756,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KNBU      ,926,0,,,,,
IL2274ZZ,5,Illinois            ,3,2015,D,NULL,15216,9765,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KNBU      ,1013,0,,,,,
IL2274ZZ,5,Illinois            ,4,2015,D,NULL,15216,9391,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KNBU      ,1318,0,,,,,
IL2274ZZ,5,Illinois            ,5,2015,D,NULL,15216,8940,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KNBU      ,1398,0,,,,,
IL2274ZZ,5,Illinois            ,6,2015,D,NULL,15216,9203,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KNBU      ,933,0,,,,,
IL2274ZZ,5,Illinois            ,7,2015,D,NULL,15216,8688,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KNBU      ,504,0,,,,,
IL2274ZZ,5,Illinois            ,8,2015,D,NULL,15216,10107,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KNBU      ,223,37,,,,,
IL2274ZZ,5,Illinois            ,9,2015,D,NULL,15216,9472,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KNBU      ,57,80,,,,,
IL2274ZZ,5,Illinois            ,10,2015,D,NULL,15216,9243,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KNBU      ,16,221,,,,,
IL2274ZZ,5,Illinois            ,11,2015,D,NULL,15216,4939,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KNBU      ,5,209,,,,,
IL2275ZZ,5,Illinois            ,1,2015,D,NULL,23521,21403,2207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,330,2,,,,,
IL2275ZZ,5,Illinois            ,2,2015,D,NULL,23521,26255,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,870,0,,,,,
IL2275ZZ,5,Illinois            ,3,2015,D,NULL,23521,25798,2745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,973,0,,,,,
IL2275ZZ,5,Illinois            ,4,2015,D,NULL,23521,26215,2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,1247,0,,,,,
IL2275ZZ,5,Illinois            ,5,2015,D,NULL,23521,23779,2579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,1300,0,,,,,
IL2275ZZ,5,Illinois            ,6,2015,D,NULL,23521,25080,2929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,896,0,,,,,
IL2275ZZ,5,Illinois            ,7,2015,D,NULL,23521,22078,2658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,482,0,,,,,
IL2275ZZ,5,Illinois            ,8,2015,D,NULL,23521,23273,2519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,217,30,,,,,
IL2275ZZ,5,Illinois            ,9,2015,D,NULL,23521,24130,2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,79,94,,,,,
IL2275ZZ,5,Illinois            ,10,2015,D,NULL,23521,26498,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,20,223,,,,,
IL2275ZZ,5,Illinois            ,11,2015,D,NULL,23521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCGX      ,7,223,,,,,
IL2299ZZ,5,Illinois            ,1,2015,D,NULL,11928,16312,1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KDPA      ,404,3,,,,,
IL2299ZZ,5,Illinois            ,2,2015,D,NULL,11928,15505,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KDPA      ,968,0,,,,,
IL2299ZZ,5,Illinois            ,3,2015,D,NULL,11928,18154,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KDPA      ,1052,0,,,,,
IL2299ZZ,5,Illinois            ,4,2015,D,NULL,11928,7023,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KDPA      ,1363,0,,,,,
IL2299ZZ,5,Illinois            ,5,2015,D,NULL,11928,4108,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KDPA      ,1453,0,,,,,
IL2299ZZ,5,Illinois            ,6,2015,D,NULL,11928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KDPA      ,948,0,,,,,
IL2299ZZ,5,Illinois            ,7,2015,D,NULL,11928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KDPA      ,470,0,,,,,
IL2299ZZ,5,Illinois            ,8,2015,D,NULL,11928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KDPA      ,189,51,,,,,
IL2299ZZ,5,Illinois            ,9,2015,D,NULL,11928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KDPA      ,34,117,,,,,
IL2299ZZ,5,Illinois            ,10,2015,D,NULL,11928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KDPA      ,18,218,,,,,
IL2299ZZ,5,Illinois            ,11,2015,D,NULL,11928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KDPA      ,15,172,,,,,
IL2312ZZ,5,Illinois            ,1,2015,D,NULL,6137,6768,692,0,0,0,0,13408,178,0,0,0,0,0,0,0,0,0,0,KNBU      ,384,4,,,,,
IL2312ZZ,5,Illinois            ,2,2015,D,NULL,6137,7177,736,0,0,0,0,48025,431,0,0,0,0,0,0,0,0,0,0,KNBU      ,926,0,,,,,
IL2312ZZ,5,Illinois            ,3,2015,D,NULL,6137,6966,723,0,0,0,0,98525,814,0,0,0,0,0,0,0,0,0,0,KNBU      ,1013,0,,,,,
IL2312ZZ,5,Illinois            ,4,2015,D,NULL,6137,6914,725,0,0,0,0,82184,691,0,0,0,0,0,0,0,0,0,0,KNBU      ,1318,0,,,,,
IL2312ZZ,5,Illinois            ,5,2015,D,NULL,6137,6411,685,0,0,0,0,160061,1204,0,0,0,0,0,0,0,0,0,0,KNBU      ,1398,0,,,,,
IL2312ZZ,5,Illinois            ,6,2015,D,NULL,6137,7311,852,0,0,0,0,34035,322,0,0,0,0,0,0,0,0,0,0,KNBU      ,933,0,,,,,
IL2312ZZ,5,Illinois            ,7,2015,D,NULL,6137,7650,919,0,0,0,0,31140,259,0,0,0,0,0,0,0,0,0,0,KNBU      ,504,0,,,,,
IL2312ZZ,5,Illinois            ,8,2015,D,NULL,6137,8432,912,0,0,0,0,2598,162,0,0,0,0,0,0,0,0,0,0,KNBU      ,223,37,,,,,
IL2312ZZ,5,Illinois            ,9,2015,D,NULL,6137,8450,891,0,0,0,0,2499,163,0,0,0,0,0,0,0,0,0,0,KNBU      ,57,80,,,,,
IL2312ZZ,5,Illinois            ,10,2015,D,NULL,6137,9659,1042,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,KNBU      ,16,221,,,,,
IL2312ZZ,5,Illinois            ,11,2015,D,NULL,6137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KNBU      ,5,209,,,,,
IL2317ZZ,5,Illinois            ,1,2015,D,NULL,22003,22578,2087,0,0,0,0,44300,685,0,0,0,0,3027,4,0,0,17500,114,KCGX      ,330,2,,,,,
IL2317ZZ,5,Illinois            ,2,2015,D,NULL,22003,22919,2155,0,0,0,0,164388,1588,0,0,0,0,3859,5,0,0,17500,114,KCGX      ,870,0,,,,,
IL2317ZZ,5,Illinois            ,3,2015,D,NULL,22003,28215,2520,0,0,0,0,221320,2157,0,0,0,0,3782,5,0,0,13500,92,KCGX      ,973,0,,,,,
IL2317ZZ,5,Illinois            ,4,2015,D,NULL,22003,28653,2519,0,0,0,0,309811,2445,0,0,0,0,3893,5,0,0,13500,92,KCGX      ,1247,0,,,,,
IL2317ZZ,5,Illinois            ,5,2015,D,NULL,22003,24720,2241,0,0,0,0,315601,2309,0,0,0,0,3267,4,0,0,13500,105,KCGX      ,1300,0,,,,,
IL2317ZZ,5,Illinois            ,6,2015,D,NULL,22003,22347,2097,0,0,0,0,190143,1642,0,0,0,0,2956,4,0,0,13500,105,KCGX      ,896,0,,,,,
IL2317ZZ,5,Illinois            ,7,2015,D,NULL,22003,23965,2384,0,0,0,0,110800,1073,0,0,0,0,3217,4,0,0,17000,131,KCGX      ,482,0,,,,,
IL2317ZZ,5,Illinois            ,8,2015,D,NULL,22003,25412,2442,0,0,0,0,26727,547,0,0,0,0,3425,4,0,0,17000,131,KCGX      ,217,30,,,,,
IL2317ZZ,5,Illinois            ,9,2015,D,NULL,22003,26921,2585,0,0,0,0,3703,409,0,0,0,0,3435,4,0,0,17500,133,KCGX      ,79,94,,,,,
